,Lunedì,Martedì,Mercoledì,Giovedì,Venerdì
9:00-10:00,,,Flood propagation  - MS1,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,Flood propagation  - E7,,,Flood propagation  - G2,,Flood propagation  - G2
10:00-11:00,,,Flood propagation  - MS1,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,Flood propagation  - E7,,,Flood propagation  - G2,,Flood propagation  - G2
11:00-12:00,,Fondazioni ed opere di sostegno  - E7,,,Fluvial hydraulics  - E7
12:00-13:00,,Fondazioni ed opere di sostegno  - E7,,,Fluvial hydraulics  - E7
13:00-14:00,,,,,
14:00-15:00,Fluvial hydraulics  - E3,Impianti idroelettrici  - aula5,Fondazioni ed opere di sostegno  - E7,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Fluvial hydraulics  - G2,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Valorizzazione e ottimizzazione dei residui da trattamento acque e rifiuti  - E6,
15:00-16:00,Fluvial hydraulics  - E3,Impianti idroelettrici  - aula5,Fondazioni ed opere di sostegno  - E7,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Fluvial hydraulics  - G2,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Valorizzazione e ottimizzazione dei residui da trattamento acque e rifiuti  - E6,
16:00-17:00,Fluvial hydraulics  - E3,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Fluvial hydraulics  - G2,,,Valorizzazione e ottimizzazione dei residui da trattamento acque e rifiuti  - E6,
17:00-18:00,Fluvial hydraulics  - E3,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Reliable design and management of urban hydraulic infrastructures  - aulaRicciardi,,Fluvial hydraulics  - G2,,,Valorizzazione e ottimizzazione dei residui da trattamento acque e rifiuti  - E6,
