,Lunedì,Martedì,Mercoledì,Giovedì,Venerdì
9:00-10:00,,Metodi agli elementi finiti e applicazioni  - B2,Modelli costitutivi dei materiali  - E7,Biochimica  - E4,,,,,Chimica organica  - E4,
10:00-11:00,,Metodi agli elementi finiti e applicazioni  - B2,Modelli costitutivi dei materiali  - E7,Biochimica  - E4,,,,,Chimica organica  - E4,
11:00-12:00,,Biochimica  - C6,Biologia generale  - A2,Sistemi dinamici: teoria e metodi numerici  - C2,,,Chimica organica  - C6,Genetica umana  - D7,Sistemi dinamici: teoria e metodi numerici  - C3,
12:00-13:00,,Biochimica  - C6,Biologia generale  - A2,Sistemi dinamici: teoria e metodi numerici  - C2,,,Chimica organica  - C6,Genetica umana  - D7,Sistemi dinamici: teoria e metodi numerici  - C3,
13:00-14:00,,,,,
14:00-15:00,Sistemi dinamici: teoria e metodi numerici  - A2,Modelli costitutivi dei materiali  - A3,Biochimica  - E2,,Sistemi dinamici: teoria e metodi numerici  - C2,,Modelli costitutivi dei materiali  - G2,Chimica organica  - E2,,Sistemi dinamici: teoria e metodi numerici  - C3
15:00-16:00,Sistemi dinamici: teoria e metodi numerici  - A2,Modelli costitutivi dei materiali  - A3,Biochimica  - E2,,Sistemi dinamici: teoria e metodi numerici  - C2,,Modelli costitutivi dei materiali  - G2,Chimica organica  - E2,,Sistemi dinamici: teoria e metodi numerici  - C3
16:00-17:00,Biologia generale  - A2,,,,,Genetica umana  - A3,,,,
17:00-18:00,Biologia generale  - A2,,,,,Genetica umana  - A3,,,,
